"RT @TirtoID: Presiden Jokowi mengatakan urusan utang rumah sakit adalah urusan Dirut BPJS dan tidak perlu sampai ke presiden. "" Padahal"" je…;0",0
RT @fadlizon: Urusan bagi kaos bagi sepeda bagi sertifikat bagi sembako aja Presiden masak urusan @BPJSKesehatanRI bukan urusan Preside…;0,0
@frendywayne_ @jokowi Wkwkkwkwkw, 
"RT @fansrakyat: Jangankan harga minyak dunia harga minyak urut pun kl rakyat teriak minta diturunkan pak @jokowi turunin. ""😁 @JKFC23456789…"";0",0
@harihariono1 @Next_J2P @BHD_58 @Iceu_suryani @pejuangind02 @hendraIG @fariz1234 @BANGJAR14680450 @herikus70… https://t.co/CIoSDbU8Hk, 
RT @jansen_jsp: Kebangetan memang Menkes &amp; Dirut BPJS. Orang lagi senang²nya nonton Avengers  Game of Thrones dan menikmati pujian IMF  mal…;0,0
RT @erwinsudarman: Kala BPJS defisit menteri apa yg harus tanggung jawab? Ngga ada..  BPJS langsung di bawah Presiden. Kenapa Presiden @jo…;0,0
" @detikcom ""✍️ #Memprihatinkan"" "" Budaya"" bangsa sendiri ""di_injak² yg"" kmd mereka lbh suka ""adopsi budaya"" ke_arab²an  la… https://t.co/gIe0pIOThX", 
"RT @KontraS: Yok bisa yok! Siaran Pers Peluncuran Laporan Evaluasi 4 Tahun Pemerintahan @jokowi-JK di sektor HAM oleh KontraS. Jumat, 19 Ok…;1",1
"RT @Ferdinand_Haean: Mestinya urusan bagi2 Sertifikat itu juga cukup dilakukan kepala BPN setempat, ngga perlu presiden yg lakukan, kebange…;0",0
RT @Fahrihamzah: Pernyataan pak @jokowi itu isyaratkan beliau tidak dapat masukan yang benar. Dan kayaknya memang salah paham. Fatal sekali…;0,0
suka ga sadar kalo banyak utang nih jokowi😂;0,0
 @fansrakyat @jokowi @JKFC23456789 @SantriKyaiMaruf @Willseind Hahaha😅😅😅, 
"RT @MochatmaW: metro tv mengangkat editorial """"""menagih"" janji kampanye ""Anis"""" baru 1 tahun sdh ditagih pdhal grup metro itu dipastikan tdk me…;0
",0
"RT @AdityaWisnu: Jokowi itu manager. Do the things right, melakukan sesuatu yang benar. Prabowo"" itu leader. Do the right things  melakukan…;0",0
RT @warta_politik: Tak Pernah Raih Kemenangan di Era Jokowi-Ahok Kini di Bawah Kepemimpinan Anies Baswedan Jakarta Kembali Raih Juara Umu…;0,0
 @setkabgoid @jokowi Semoga sukses lancar;1,1
cek -&gt; Gara-gara Iklan Videotron  Jokowi-Amin 'Dikejar' Syahroni Sidang dugaan pelangga  https://t.co/iiNZq3smJ5;0,0
RT @as_soetand: Pak @jokowi besuk jadi shalat jumat di masjid agung Jawa Tengah apa ndak ya?, 
@msfahrochi Bukan pak jokowinya kak hahahaha itu suami pasien bumil yg aku data utk menghadiri acaranya pak jokowi, 
RT @Jakmania147: @richardachmad @DadakanCrew28 @jokowi @Ahok @djarotsaifulh @aniesbaswedan @sandiuno @KSPgoid @KemensetnegRI @setkabgoid @K…, 
@marierteman @fadlizon @jokowi @BNPB_Indonesia @BANKBRI_ID @KemenPU @PolhukamRI @DPR_RI @DPDRI @Puspen_TNI Ha...ha.… https://t.co/36ByENTLyl, 
 @jokowi di kampung saya dari jaman pak sby sampe bapak jokowi yg adalah bapak infrastruktur..jalanan masih tetap ru… https://t.co/90fMP4t1qt;0,0
"RT @PollingLagi: Jokowi Presiden Sukses atau Gagal Menurut Anda ? "" Sukses"" ( Like ) "" Gagal"" ( Retweet )", 
"RT @Abiny4haykal: Seterah Mbak Schully aje ""deh...", 
"SM"" : Jangan Pake dua..bilang jgn pake ""dua.. LB"" : Not two..not two..we have be carefu…;0",0
RT @Fahrihamzah: Pak Jokowi BPJS Kesehatan adalah program strategis nasional yang oleh bapak disebut dengan Jaminan Kesehatan Nasional-Kar…;0,0
RT @Fahrihamzah: Ini logika yg merusak pak @jokowi karena nyalahin @sandiuno padahal maksudnya nenbak gubernur DKI sebelumnya kan?  Waspada…;0,0
 @jokowi Wajah lelahmu tak menyurutkan semangatmu untuk kemajuan bangsa ini. Alhamdulilla #2019TetapJokowi;1,1
Menantu Jokowi Minat Beli Rumah Mewah Laudya Cynthia Bella Datang Dikawal Banyak Pengawal https://t.co/rkAVNG6tFQ, 
"RT @RizmaWidiono: Luhut Minta Pengkritik Jokowi Jangan BERBOHONG. "";1",1
"#2019TetapJokowi"" "";1",1
"#2019JokowiMarufAmin"" ☝️ https://t.co/1mszilFEBg;1",1
RT @Novitha19_: @dpubmckjateng @ganjarpranowo @jokowi @PemkabBoyolali @Info_BinaMarga @KemenPU @dpusdatarujtg @pemkab_boyolali @boyolalia m…, 
#JokowiLagi #bersihmerakyatkerjanyata #Jokowi2periode - RT Jokowi_inside: Penerbitan sertifikat tanah secara masif… https://t.co/ivAQWsZVHh;1,1
"RT @MbahUyok: Sejak ""menjabat.. Anies:"" satu per satu janji ""dipenuhi. Jokowi:"" satu per satu janji ""diingkari. Pergub"" OK OCE Diteken Anies  Bu…;0",0
Ajak baca buku pak jangan maen game�, 
#JokowiLagi #bersihmerakyatkerjanyata #Jokowi2periode - RT jokowi: Di Sumbawa saya saksikan  bantuan pemerintah un… https://t.co/ATZfzzbjaH;1,1
"RT @RadPlague: Kalau pendukung Jokowi kritis kenapa kasus seperti ini tidak diangkat? Kenapa malah membahas tingkah bodoh ""Sandi? Kasus"" yang…;0",0
"RT @JayaSatrianie: Natalius Pigai "" "" Tidak ada Pembukaan ruas jalan baru yg dibangun oleh presiden jokowi ""Tukimin"" dipercaya dongo lu ! 😑… ;0",0
"RT @Ghoz4ly: Ijin Bertanya Pak/Bu "" Harus"" Berapa Kali Pelanggaran yg dilakukan oleh Pasangan Capres &amp; Cawapres baru bisa di Diskualifikasi…", 
"RT @IreneViena: Kurang satu ""opsi: Hancuuur"" sekaleeee hehe https://t.co/mDMB0uAwQi", 
RT @RachlanNashidik: Yakin Jokowi kalah. https://t.co/fqL36NOpY5;0,0
@AksiKamisan @elisa_jkt @jokowi Tau ah geyyyyaapppp https://t.co/o9ZMg0Fygw,0
"RT @RizmaWidiono: Luhut Minta Pengkritik Jokowi Jangan BERBOHONG. "";1",1
"#2019TetapJokowi"" "";1",1
"#2019JokowiMarufAmin"" ☝️ https://t.co/1mszilFEBg;1",1
RT @IreneViena: Jika saya dapat membuktikan keputusan pemerintah terkait takeover saham mayority freeport yg dilakukan sekarang adalah tind…;1,1
RT @Dennysiregar7: Pagi pakde @jokowi. Pasti engkau sedang bersiap pagi ini. Berangkat bertemu rakyat lagi. Kadang sehari ada di 2 provins…;1,1
RT @RestyCayah: Nah loh . @jokowi dan antek2nya  kecyduk BOHONG lagi https://t.co/wsHkR2OY3G;0,0
RT @ronavioleta: soalnya prabowo tahu diri kalo agama dan bacaannya Ga bagus. Apalagi utk jadi Imam sholat ada syarat2nya dlm Islam. Beda s…;1,1
"RT @marierteman: waktu RS ngaku ""bohong..... pak"" @prabowo dibilang gak becus ngurus ""timnya lalu"" ketika timsesnya jkw utk yg kesekian kalin…;0",0
RT @putrabanten80: Untuk kesekian kali nya jubir-jubir jokowi di buat tak berkutik dan menahan rasa malu dan Aktor Protagonis yg melakukan…;0,0
RT @Dahnilanzar: Pak @jokowi BPJS itu langsung bertanggungjawab kepada Presiden lho.;0,0
Legislator: Komitmen Jokowi Soal Bantuan Gempa Sudah Jelas https://t.co/WVrlZiOGej;1,1
"Lewat Dana Desa  Jokowi Dinilai Sukses Bangun ""Pedesaan;1",1
#JokowiLagi;1,1
"#2019TetapJokowi"" "";1",1
#2019JokowiAmin;1,1
RT @dr_gundi: Mau lihat bukti rusaknya kondisi sosial politik kita saat ini akibat sengitnya perkelahian 2 kubu?Lihat aja ini SMI yg slm in…, 
RT @dr_gundi: Ya Allah pak @jokowi 4 9 T itu buat 203 juta peserta bpjs kesehatan bapak koq heran  itu artinya masing2 cm dpt 24 rban rupia…;0,0
"RT @ASapardan: ""Twips Hanya"" dijaman presiden ""@jokowi Anak"""""" bisa begitu dekat dengan ""Bapaknya. Segala"" persoalan dan keluh kesah anaknya bisa…;1",1
"RT @SarishaBening: Penyerahan Sertifikat Hak atas Tanah di ""Jakarta..! Hanya"" terjadi di era Pak Jokowi bagi2 sertifikat  terima kasih pak @j…;1",1
 @TirtoID Saya Jokower tapi mengkritik keras soal ini. @BPJSKesehatanRI dibentuk utk MELAYANI rakyat  bukan buat car… https://t.co/VG6YDxbMNu;0,0
"Siapa jokowi pun Cawapres intinya Jokowi harus 2 periode. "";1",1
#2019jokowilanjut;1,1
"#2019TetapJokowi"" @jokowi… https://t.co/IVxi9eDhu1;1",1
4 Tahun Kepemimpinan Jokowi Sejumlah Masalah Ini Jadi Sorotan https://t.co/Rr8iDOdxtE;0,0
